_num_key,org,#,ID_combined,Giocatore_combined,Ruolo_combined,Ruolo2_combined,Squadra_combined,Min.Gioc._combined,G_combined,GF_combined,GS_combined,Aut_combined,Ass_combined,CS_combined,GF.1_combined,GS.1_combined,Aut.1_combined,Ass.1_combined,TS_combined,GF.2_combined,GS.2_combined,Aut.2_combined,Ass.2_combined,M2_combined,M3_combined,Amm_combined,Esp_combined,Gdv_combined,Gdp_combined,RigS_combined,RigP_combined,Rt_combined,Rs_combined,T_combined,VG_combined,VC_combined,VTS_combined,_name_norm_combined,ID_new,Giocatore_new,Ruolo_new,Ruolo2_new,Squadra_new,Min.Gioc._new,G_new,GF_new,GS_new,Aut_new,Ass_new,CS_new,GF.1_new,GS.1_new,Aut.1_new,Ass.1_new,TS_new,GF.2_new,GS.2_new,Aut.2_new,Ass.2_new,M2_new,M3_new,Amm_new,Esp_new,Gdv_new,Gdp_new,RigS_new,RigP_new,Rt_new,Rs_new,T_new,VG_new,VC_new,VTS_new,_name_norm_new,matched_norm,match_score
942.0,MT,942.0,942,SCAMACCA G.,A,A,ATALANTA,,6.53,1.0,0.0,0.0,0.0,7,1.0,0.0,0.0,0.0,7,1.0,0.0,0.0,0.0,6.75,6.83,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.5,10.0,10.0,scamacca g.,942,SCAMACCA G.,A,A,ATALANTA,,6.53,1.0,0.0,0.0,0.0,7,1.0,0.0,0.0,0.0,7,1.0,0.0,0.0,0.0,6.75,6.83,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.5,10.0,10.0,scamacca g.,scamacca g.,100.0
152.0,MT,152.0,152,SEMPER A.,P,P,PISA,,6.53,0.0,1.0,0.0,0.0,6.5,0.0,1.0,0.0,0.0,6,0.0,1.0,0.0,0.0,6.5,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,5.0,semper a.,152,SEMPER A.,P,P,PISA,,6.53,0.0,1.0,0.0,0.0,6.5,0.0,1.0,0.0,0.0,6,0.0,1.0,0.0,0.0,6.5,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,5.0,semper a.,semper a.,100.0
155.0,,,155,SKORUPSKI L.,P,P,BOLOGNA,,6.53,0.0,1.0,0.0,0.0,6,0.0,1.0,0.0,0.0,6.5,0.0,1.0,0.0,0.0,6.25,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.0,5.5,skorupski l.,155,SKORUPSKI L.,P,P,BOLOGNA,,6.53,0.0,1.0,0.0,0.0,6,0.0,1.0,0.0,0.0,6.5,0.0,1.0,0.0,0.0,6.25,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.0,5.5,skorupski l.,skorupski l.,100.0
379.0,,,379,SMOLCIC I.,D,D,COMO,15.0,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,smolcic i.,379,SMOLCIC I.,D,D,COMO,15.0,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,smolcic i.,smolcic i.,100.0
669.0,IÄ,669.0,669,SOHM S.,C,C,FIORENTINA,,5.53,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.25,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.0,6.0,sohm s.,669,SOHM S.,C,C,FIORENTINA,,5.53,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.25,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.0,6.0,sohm s.,sohm s.,100.0
708.0,PP,708.0,708,SORENSEN O.,C,C,PARMA,15.0,6.04,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.75,5.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.0,5.0,sorensen o.,708,SORENSEN O.,C,C,PARMA,15.0,6.04,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.75,5.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.0,5.0,sorensen o.,sorensen o.,100.0
670.0,JH,670.0,670,SOTTIL R.,C,C,LECCE,15.0,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.0,5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.5,sottil r.,670,SOTTIL R.,C,C,LECCE,15.0,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.0,5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.5,sottil r.,sottil r.,100.0
946.0,PP,946.0,946,SOULE M.,A,A,ROMA,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,soule m.,946,SOULE M.,A,A,ROMA,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,soule m.,soule m.,100.0
381.0,JK,381.0,381,SPINAZZOLA L.,D,D,NAPOLI,,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spinazzola l.,381,SPINAZZOLA L.,D,D,NAPOLI,,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spinazzola l.,spinazzola l.,100.0
671.0,JP,671.0,671,STANCIU N.,C,C,GENOA,,6.53,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.75,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,7.0,6.0,stanciu n.,671,STANCIU N.,C,C,GENOA,,6.53,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.75,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,7.0,6.0,stanciu n.,stanciu n.,100.0
674.0,,,674,SULEMANA,C,C,ATALANTA,15.0,6.03,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,5.5,sulemana,674,SULEMANA,C,C,ATALANTA,15.0,6.03,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,5.5,sulemana,sulemana,100.0
159.0,JH,159.0,159,SUZUKI Z.,P,P,PARMA,,6.53,0.0,2.0,0.0,0.0,6,0.0,2.0,0.0,0.0,6,0.0,2.0,0.0,0.0,6.25,6.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.5,3.5,suzuki z.,159,SUZUKI Z.,P,P,PARMA,,6.53,0.0,2.0,0.0,0.0,6,0.0,2.0,0.0,0.0,6,0.0,2.0,0.0,0.0,6.25,6.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.5,3.5,suzuki z.,suzuki z.,100.0
160.0,,,160,SVILAR M.,P,P,ROMA,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,svilar m.,160,SVILAR M.,P,P,ROMA,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,svilar m.,svilar m.,100.0
385.0,JK,385.0,385,TERRACCIANO F.,D,D,CREMONESE,,6.53,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,6.25,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.5,6.5,terracciano f.,385,TERRACCIANO F.,D,D,CREMONESE,,6.53,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,6.25,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.5,6.5,terracciano f.,terracciano f.,100.0
677.0,,,677,THORSBY M.,C,C,GENOA,,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thorsby m.,677,THORSBY M.,C,C,GENOA,,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thorsby m.,thorsby m.,100.0
679.0,VK,679.0,679,THURAM K.,C,C,JUVENTUS,,6.53,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,6.5,6.5,thuram k.,679,THURAM K.,C,C,JUVENTUS,,6.53,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,6.5,6.5,thuram k.,thuram k.,100.0
387.0,TE,387.0,387,TOMORI F.,D,D,MILAN,,5.04,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.25,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.5,5.5,tomori f.,387,TOMORI F.,D,D,MILAN,,5.04,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.25,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.5,5.5,tomori f.,tomori f.,100.0
681.0,,,681,TOURE Id.,C,C,PISA,,6.53,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.75,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,7.0,6.5,toure id.,681,TOURE Id.,C,C,PISA,,6.53,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.75,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,7.0,6.5,toure id.,toure id.,100.0
682.0,MT,682.0,682,TRAMONI M.,C,C,PISA,,6.04,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.25,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.5,6.0,tramoni m.,682,TRAMONI M.,C,C,PISA,,6.04,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.25,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.5,6.0,tramoni m.,tramoni m.,100.0
,,,ALL.,TUDOR I.,ALL,ALL,JUVENTUS,,6.5,,,,,6.5,,,,,6.5,,,,,,,1.0,0.0,,,,,,,,,,,tudor i.,ALL.,TUDOR I.,ALL,ALL,JUVENTUS,,6.5,,,,,6.5,,,,,6.5,,,,,,,1.0,0.0,,,,,,,,,,,tudor i.,tudor i.,100.0
163.0,,,163,TURATI S.,P,P,SASSUOLO,,5.04,0.0,2.0,0.0,0.0,5.5,0.0,2.0,0.0,0.0,5.5,0.0,2.0,0.0,0.0,5.25,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.5,3.5,turati s.,163,TURATI S.,P,P,SASSUOLO,,5.04,0.0,2.0,0.0,0.0,5.5,0.0,2.0,0.0,0.0,5.5,0.0,2.0,0.0,0.0,5.25,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.5,3.5,turati s.,turati s.,100.0
391.0,TE,391.0,391,VALENTI L.,D,D,PARMA,,6.04,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.5,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,6.0,valenti l.,391,VALENTI L.,D,D,PARMA,,6.04,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.5,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,6.0,valenti l.,valenti l.,100.0
393.0,,,393,VALERI E.,D,D,PARMA,,5.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,5.5,valeri e.,393,VALERI E.,D,D,PARMA,,5.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,5.5,valeri e.,valeri e.,100.0
394.0,JP,394.0,394,VALLE A.,D,D,COMO,,7.04,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,7.25,6.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.5,6.0,valle a.,394,VALLE A.,D,D,COMO,,7.04,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,7.25,6.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.5,6.0,valle a.,valle a.,100.0
395.0,PP,395.0,395,VAN DER BREMPT I.,D,D,COMO,,6.53,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.75,6.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.5,6.0,van der brempt i.,395,VAN DER BREMPT I.,D,D,COMO,,6.53,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.75,6.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.5,6.0,van der brempt i.,van der brempt i.,100.0
686.0,MT,686.0,686,VANDEPUTTE J.,C,C,CREMONESE,,5.53,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,5.5,vandeputte j.,686,VANDEPUTTE J.,C,C,CREMONESE,,5.53,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,5.5,vandeputte j.,vandeputte j.,100.0
396.0,JH,396.0,396,VASQUEZ J.,D,D,GENOA,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,vasquez j.,396,VASQUEZ J.,D,D,GENOA,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,vasquez j.,vasquez j.,100.0
397.0,,,397,VEIGA D.,D,D,LECCE,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,5.5,veiga d.,397,VEIGA D.,D,D,LECCE,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,5.5,veiga d.,veiga d.,100.0
0.0,,,0,VERGARA A.,C,C,NAPOLI,,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vergara a.,0,VERGARA A.,C,C,NAPOLI,,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vergara a.,vergara a.,100.0
,,,ALL.,VIERA P.,ALL,ALL,GENOA,,6,,,,,6,,,,,5,,,,,,,0.0,0.0,,,,,,,,,,,viera p.,ALL.,VIERA P.,ALL,ALL,GENOA,,6,,,,,6,,,,,5,,,,,,,0.0,0.0,,,,,,,,,,,viera p.,viera p.,100.0
399.0,MT,399.0,399,VITI M.,D,D,FIORENTINA,15.0,5.53,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.75,5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,6.0,viti m.,399,VITI M.,D,D,FIORENTINA,15.0,5.53,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.75,5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,6.0,viti m.,viti m.,100.0
400.0,VK,400.0,400,VITIK M.,D,D,BOLOGNA,15.0,5.53,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,5.5,5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,6.5,vitik m.,400,VITIK M.,D,D,BOLOGNA,15.0,5.53,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,5.5,5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,6.5,vitik m.,vitik m.,100.0
960.0,,,960,VITINHA,A,A,GENOA,,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vitinha,960,VITINHA,A,A,GENOA,,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vitinha,vitinha,100.0
961.0,,,961,VLAHOVIC D.,A,A,JUVENTUS,,7.04,1.0,0.0,0.0,0.0,7,1.0,0.0,0.0,0.0,7,1.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,vlahovic d.,961,VLAHOVIC D.,A,A,JUVENTUS,,7.04,1.0,0.0,0.0,0.0,7,1.0,0.0,0.0,0.0,7,1.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,vlahovic d.,vlahovic d.,100.0
402.0,IÄ,402.0,402,VOJVODA M.,D,D,COMO,,7.53,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,7.5,7.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,6.5,vojvoda m.,402,VOJVODA M.,D,D,COMO,,7.53,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,7.5,7.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,6.5,vojvoda m.,vojvoda m.,100.0
403.0,,,403,WALUKIEWICZ S.,D,D,SASSUOLO,,5.53,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.25,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.0,6.0,walukiewicz s.,403,WALUKIEWICZ S.,D,D,SASSUOLO,,5.53,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.25,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.0,6.0,walukiewicz s.,walukiewicz s.,100.0
424.0,PP,424.0,424,WESLEY,D,D,ROMA,,7.04,1.0,0.0,0.0,0.0,7.5,1.0,0.0,0.0,0.0,7,1.0,0.0,0.0,0.0,7.25,7.17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.5,10.0,wesley,424,WESLEY,D,D,ROMA,,7.04,1.0,0.0,0.0,0.0,7.5,1.0,0.0,0.0,0.0,7,1.0,0.0,0.0,0.0,7.25,7.17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.5,10.0,wesley,wesley,100.0
962.0,TE,962.0,962,YILDIZ K.,A,A,JUVENTUS,,7.04,0.0,0.0,0.0,2.0,7.5,0.0,0.0,0.0,2.0,7.5,0.0,0.0,0.0,2.0,7.25,7.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,7.5,9.5,yildiz k.,962,YILDIZ K.,A,A,JUVENTUS,,7.04,0.0,0.0,0.0,2.0,7.5,0.0,0.0,0.0,2.0,7.5,0.0,0.0,0.0,2.0,7.25,7.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,7.5,9.5,yildiz k.,yildiz k.,100.0
963.0,JH,963.0,963,ZACCAGNI M.,A,A,LAZIO,,5.04,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5.25,5.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,5.0,4.5,zaccagni m.,963,ZACCAGNI M.,A,A,LAZIO,,5.04,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5.25,5.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,5.0,4.5,zaccagni m.,zaccagni m.,100.0
697.0,,,697,ZALEWSKI N.,C,C,ATALANTA,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,zalewski n.,697,ZALEWSKI N.,C,C,ATALANTA,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,zalewski n.,zalewski n.,100.0
407.0,MT,407.0,407,ZAPPA G.,D,D,CAGLIARI,,6.04,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.25,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.5,6.0,zappa g.,407,ZAPPA G.,D,D,CAGLIARI,,6.04,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.25,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.5,6.0,zappa g.,zappa g.,100.0
965.0,MT,965.0,965,ZERBIN A.,A,A,CREMONESE,,6.53,0.0,0.0,0.0,1.0,6.5,0.0,0.0,0.0,1.0,6.5,0.0,0.0,0.0,1.0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,6.5,7.5,zerbin a.,965,ZERBIN A.,A,A,CREMONESE,,6.53,0.0,0.0,0.0,1.0,6.5,0.0,0.0,0.0,1.0,6.5,0.0,0.0,0.0,1.0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,6.5,7.5,zerbin a.,zerbin a.,100.0
410.0,JK,410.0,410,ZORTEA N.,D,D,BOLOGNA,15.0,5.53,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,0.0,zortea n.,410,ZORTEA N.,D,D,BOLOGNA,15.0,5.53,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,0.0,zortea n.,zortea n.,100.0
